code_module,code_presentation,id_student,date_registration,date_unregistration,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_activity,days_active,last_active_date,distinct_content_items_accessed,final_assessment_score,final_exam_score
DDD,2013J,566979,-201.0,,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Distinction,1280.0,138.0,246.0,117.0,89.65,82.0
DDD,2013J,567152,-60.0,,M,London Region,HE Qualification,10-20,0-35,0,60,N,Pass,1039.0,88.0,254.0,99.0,86.025,62.0
DDD,2013J,567167,-121.0,,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,828.0,75.0,233.0,103.0,75.37499999999999,80.0
DDD,2013J,567176,-99.0,62.0,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,457.0,33.0,61.0,41.0,,
DDD,2013J,567246,-51.0,-7.0,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,1.0,1.0,-5.0,1.0,,
DDD,2013J,567292,-81.0,,M,Ireland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,899.0,72.0,239.0,122.0,56.575,73.0
DDD,2013J,567304,-36.0,,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1069.0,44.0,233.0,86.0,41.775,64.0
DDD,2013J,567417,-151.0,,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,2813.0,218.0,261.0,172.0,67.1,67.0
DDD,2013J,567451,-134.0,,M,North Western Region,Lower Than A Level,90-100%,0-35,0,210,N,Pass,1469.0,168.0,254.0,130.0,74.07499999999999,56.0
DDD,2013J,567970,-58.0,,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,650.0,67.0,243.0,101.0,43.525,22.0
DDD,2013J,568043,-66.0,,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,,,,,,
DDD,2013J,568045,-49.0,-7.0,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,,,,,,
DDD,2013J,568068,-78.0,,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail,201.0,38.0,232.0,32.0,13.775000000000002,29.0
DDD,2013J,568196,-143.0,,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,Y,Pass,1787.0,134.0,256.0,185.0,85.87500000000001,71.0
DDD,2013J,568223,-132.0,,M,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,Distinction,1471.0,129.0,243.0,147.0,66.175,96.0
DDD,2013J,568296,-151.0,-92.0,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,150,N,Withdrawn,,,,,,
DDD,2013J,568422,-66.0,,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,12.0,3.0,0.0,2.0,,
DDD,2013J,568566,-101.0,,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1489.0,100.0,250.0,167.0,82.325,76.0
DDD,2013J,568578,-163.0,,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,514.0,30.0,83.0,55.0,20.55,
DDD,2013J,568580,-67.0,-53.0,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,568598,-120.0,,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,6066.0,256.0,258.0,207.0,79.375,78.0
DDD,2013J,568668,-72.0,,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,90.0,5.0,53.0,19.0,4.1,
DDD,2013J,568741,-70.0,158.0,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,1143.0,49.0,138.0,100.0,37.85,
DDD,2013J,568835,-116.0,,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,986.0,69.0,221.0,105.0,25.475,
DDD,2013J,568948,-186.0,,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,1573.0,121.0,251.0,106.0,92.75,82.0
DDD,2013J,568963,-161.0,,M,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,997.0,105.0,235.0,100.0,74.225,62.0
DDD,2013J,569279,-25.0,,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,712.0,68.0,234.0,78.0,41.400000000000006,31.0
DDD,2013J,569743,-198.0,-26.0,F,East Anglian Region,HE Qualification,30-40%,0-35,0,120,N,Withdrawn,,,,,,
DDD,2013J,569857,-205.0,233.0,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,1531.0,115.0,221.0,147.0,49.425,
DDD,2013J,569891,-180.0,-7.0,M,South West Region,HE Qualification,80-90%,0-35,0,90,N,Withdrawn,13.0,4.0,24.0,6.0,,
DDD,2013J,569928,-156.0,,M,South East Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass,1214.0,110.0,242.0,143.0,71.15,87.0
DDD,2013J,569935,-203.0,,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,1381.0,114.0,260.0,124.0,69.72500000000001,56.0
DDD,2013J,569978,-81.0,,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,165,N,Pass,5779.0,253.0,260.0,198.0,72.725,53.0
DDD,2013J,570237,-26.0,,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,2011.0,112.0,253.0,148.0,48.575,76.0
DDD,2013J,570319,-151.0,-129.0,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,570401,-93.0,-46.0,F,North Region,Lower Than A Level,,0-35,0,120,N,Withdrawn,,,,,,
DDD,2013J,570403,-108.0,,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,1036.0,84.0,235.0,93.0,80.0,76.0
DDD,2013J,570531,-49.0,,M,South Region,A Level or Equivalent,90-100%,0-35,0,70,N,Pass,724.0,102.0,255.0,82.0,94.42500000000001,78.0
DDD,2013J,570630,-37.0,,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,983.0,89.0,233.0,119.0,68.7,47.0
DDD,2013J,570671,-172.0,,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,Y,Pass,1419.0,115.0,259.0,144.0,82.19999999999999,80.0
DDD,2013J,570871,-37.0,,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1607.0,102.0,242.0,95.0,56.50000000000001,69.0
DDD,2013J,570872,-116.0,,F,London Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass,1352.0,127.0,260.0,157.0,82.6,73.0
DDD,2013J,570896,-198.0,,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1300.0,132.0,234.0,142.0,79.375,62.0
DDD,2013J,571000,-26.0,-10.0,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,195,N,Withdrawn,,,,,,
DDD,2013J,571055,-49.0,,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Fail,711.0,44.0,41.0,50.0,7.9,
DDD,2013J,571131,-156.0,,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass,935.0,94.0,241.0,92.0,43.099999999999994,47.0
DDD,2013J,571242,-151.0,,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,652.0,55.0,234.0,122.0,78.475,51.0
DDD,2013J,571382,-156.0,-80.0,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,571451,-92.0,,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1512.0,148.0,261.0,162.0,70.15,71.0
DDD,2013J,571512,-56.0,,F,North Region,HE Qualification,,35-55,0,60,N,Pass,2000.0,126.0,252.0,182.0,75.27499999999999,89.0
DDD,2013J,571640,-156.0,,M,South Region,A Level or Equivalent,50-60%,35-55,0,120,N,Fail,1203.0,125.0,253.0,107.0,47.599999999999994,38.0
DDD,2013J,571682,-203.0,-156.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,,,,,,
DDD,2013J,571716,-92.0,,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1114.0,83.0,235.0,97.0,47.95,36.0
DDD,2013J,571765,-122.0,,M,South East Region,No Formal quals,20-30%,0-35,0,60,N,Pass,1005.0,69.0,261.0,165.0,64.75,78.0
DDD,2013J,571776,-169.0,,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,2353.0,197.0,254.0,190.0,91.3,87.0
DDD,2013J,571808,-58.0,,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,2194.0,107.0,239.0,145.0,56.575,60.0
DDD,2013J,571921,-186.0,,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Distinction,3380.0,176.0,255.0,202.0,91.875,89.0
DDD,2013J,571950,-103.0,152.0,M,North Western Region,No Formal quals,0-10%,35-55,0,90,N,Withdrawn,608.0,51.0,158.0,79.0,17.425,
DDD,2013J,571951,-156.0,,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1909.0,124.0,253.0,169.0,85.05,64.0
DDD,2013J,572038,-200.0,-92.0,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,,,,,,
DDD,2013J,572060,-155.0,,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,Y,Pass,2009.0,155.0,257.0,158.0,86.8,62.0
DDD,2013J,572087,-192.0,48.0,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,460.0,20.0,36.0,73.0,7.1,
DDD,2013J,572089,-172.0,-40.0,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,572134,-151.0,,M,North Western Region,Lower Than A Level,30-40%,35-55,0,120,N,Fail,230.0,17.0,24.0,31.0,,
DDD,2013J,572143,-156.0,59.0,M,South East Region,A Level or Equivalent,20-30%,35-55,0,120,Y,Withdrawn,118.0,19.0,59.0,26.0,6.3,
DDD,2013J,572149,-164.0,,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,990.0,61.0,234.0,141.0,83.55000000000001,73.0
DDD,2013J,572231,-80.0,,F,Scotland,Lower Than A Level,40-50%,0-35,0,150,Y,Pass,921.0,106.0,240.0,92.0,45.225,51.0
DDD,2013J,572233,-151.0,,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,2362.0,182.0,253.0,78.0,62.85000000000001,60.0
DDD,2013J,572241,-155.0,,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,773.0,71.0,123.0,56.0,26.125,
DDD,2013J,572280,-192.0,,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,1223.0,98.0,258.0,123.0,72.975,69.0
DDD,2013J,572281,-99.0,5.0,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn,241.0,14.0,10.0,33.0,,
DDD,2013J,572338,-145.0,,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,1449.0,111.0,249.0,95.0,64.9,91.0
DDD,2013J,572348,-116.0,,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,2756.0,216.0,258.0,158.0,87.0,96.0
DDD,2013J,572382,-157.0,,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,703.0,50.0,207.0,55.0,56.775,60.0
DDD,2013J,572431,-202.0,,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1426.0,98.0,250.0,137.0,70.625,82.0
DDD,2013J,572452,-116.0,,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,595.0,65.0,164.0,61.0,29.625,
DDD,2013J,572457,-143.0,,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,2770.0,140.0,258.0,188.0,81.425,80.0
DDD,2013J,572460,-202.0,,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,714.0,72.0,256.0,74.0,47.85,29.0
DDD,2013J,572470,-145.0,,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,53.0,2.0,17.0,20.0,,
DDD,2013J,572548,-151.0,-100.0,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,572567,-72.0,211.0,F,North Region,Lower Than A Level,80-90%,0-35,0,150,N,Withdrawn,606.0,60.0,198.0,52.0,32.2,
DDD,2013J,572620,-130.0,-11.0,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,150,N,Withdrawn,25.0,7.0,37.0,10.0,,
DDD,2013J,572648,-135.0,,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail,585.0,47.0,241.0,83.0,68.10000000000001,64.0
DDD,2013J,572688,-200.0,,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1430.0,136.0,252.0,78.0,74.0,62.0
DDD,2013J,572697,-137.0,,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,713.0,97.0,233.0,105.0,82.425,62.0
DDD,2013J,572698,-200.0,-38.0,F,North Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,,,,,,
DDD,2013J,572730,-99.0,,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,749.0,83.0,233.0,100.0,58.275000000000006,73.0
DDD,2013J,572735,-200.0,,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,1318.0,121.0,234.0,171.0,89.025,82.0
DDD,2013J,572751,-192.0,,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,224.0,9.0,45.0,29.0,2.8,
DDD,2013J,572754,-197.0,,M,Scotland,A Level or Equivalent,80-90%,0-35,0,120,Y,Pass,744.0,76.0,249.0,43.0,42.8,62.0
DDD,2013J,572774,-151.0,,M,London Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,1987.0,155.0,247.0,147.0,79.54999999999998,51.0
DDD,2013J,572806,-142.0,,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Pass,2032.0,191.0,235.0,120.0,78.32499999999999,67.0
DDD,2013J,572854,-155.0,,F,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,1384.0,111.0,247.0,128.0,87.925,82.0
DDD,2013J,572874,-124.0,,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,1244.0,138.0,255.0,138.0,84.475,82.0
DDD,2013J,572880,-131.0,229.0,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Withdrawn,2133.0,134.0,229.0,121.0,35.025,
DDD,2013J,572900,-156.0,-88.0,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,572909,-151.0,,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,77.0,20.0,70.0,19.0,4.8,
DDD,2013J,572949,-135.0,120.0,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,343.0,34.0,120.0,40.0,27.85,
DDD,2013J,572976,-135.0,,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,463.0,59.0,236.0,48.0,44.05,73.0
DDD,2013J,573235,-198.0,58.0,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Withdrawn,658.0,36.0,59.0,41.0,8.5,
DDD,2013J,573284,-176.0,-73.0,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,210,N,Withdrawn,,,,,,
DDD,2013J,573307,-149.0,30.0,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,,,,,,
DDD,2013J,573473,-115.0,,M,South Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,459.0,40.0,256.0,56.0,41.275,56.0
DDD,2013J,573541,-177.0,-123.0,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,,,,,,
DDD,2013J,573602,-192.0,,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,2215.0,164.0,232.0,148.0,51.425,38.0
DDD,2013J,573646,-139.0,151.0,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,950.0,51.0,148.0,108.0,31.625,
DDD,2013J,573689,-157.0,,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,1548.0,121.0,255.0,125.0,45.75,56.0
DDD,2013J,573709,-45.0,-37.0,M,East Midlands Region,HE Qualification,10-20,0-35,0,210,N,Withdrawn,,,,,,
DDD,2013J,573712,-149.0,102.0,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,766.0,37.0,96.0,59.0,6.2,
DDD,2013J,573780,-81.0,,M,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,326.0,30.0,206.0,58.0,63.2,60.0
DDD,2013J,573845,-53.0,,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,566.0,31.0,232.0,62.0,49.12499999999999,51.0
DDD,2013J,573970,-149.0,-50.0,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,240,N,Withdrawn,,,,,,
DDD,2013J,574029,-161.0,12.0,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,35.0,2.0,2.0,14.0,,
DDD,2013J,574035,-192.0,,M,Wales,HE Qualification,10-20,0-35,0,60,N,Pass,780.0,123.0,240.0,107.0,87.875,91.0
DDD,2013J,574088,-65.0,,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1028.0,83.0,261.0,138.0,55.150000000000006,73.0
DDD,2013J,574098,-148.0,,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,1633.0,143.0,255.0,113.0,66.35000000000001,44.0
DDD,2013J,574099,-109.0,163.0,M,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,439.0,46.0,143.0,56.0,34.074999999999996,
DDD,2013J,574181,-164.0,-7.0,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn,31.0,4.0,98.0,9.0,,
DDD,2013J,574310,-137.0,,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,752.0,71.0,258.0,100.0,49.275000000000006,89.0
DDD,2013J,574330,-151.0,132.0,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,535.0,46.0,132.0,80.0,41.0,
DDD,2013J,574498,-66.0,,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,2820.0,196.0,254.0,182.0,85.5,62.0
DDD,2013J,574529,-157.0,,F,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,875.0,43.0,130.0,67.0,25.825,
DDD,2013J,574623,-157.0,,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,586.0,63.0,233.0,78.0,40.449999999999996,49.0
DDD,2013J,574627,-148.0,198.0,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,101.0,8.0,49.0,12.0,3.9,
DDD,2013J,574665,-191.0,-116.0,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,574705,-151.0,,M,North Region,Lower Than A Level,,0-35,0,60,N,Distinction,2157.0,139.0,261.0,158.0,90.5,87.0
DDD,2013J,574720,-59.0,,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,492.0,33.0,247.0,69.0,52.3,67.0
DDD,2013J,574730,-141.0,,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,6.0,1.0,8.0,3.0,,
DDD,2013J,574743,-151.0,,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,812.0,64.0,212.0,95.0,34.175,33.0
DDD,2013J,574819,-142.0,,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,1267.0,99.0,240.0,101.0,52.125,53.0
DDD,2013J,574842,-36.0,,M,South Region,HE Qualification,40-50%,0-35,0,60,N,Pass,728.0,48.0,232.0,54.0,78.60000000000001,78.0
DDD,2013J,574860,-148.0,-7.0,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,19.0,2.0,-8.0,5.0,,
DDD,2013J,574866,-156.0,121.0,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,426.0,35.0,121.0,64.0,32.325,
DDD,2013J,574873,-137.0,,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,3230.0,178.0,258.0,178.0,80.425,69.0
DDD,2013J,574895,-163.0,,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,1056.0,81.0,253.0,111.0,92.82500000000002,82.0
DDD,2013J,574938,-81.0,,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,1812.0,116.0,256.0,145.0,84.55,96.0
DDD,2013J,575192,-36.0,,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,729.0,60.0,252.0,79.0,59.35000000000001,49.0
DDD,2013J,575213,-171.0,123.0,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,153.0,16.0,93.0,35.0,9.9,
DDD,2013J,575258,-156.0,,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,2175.0,194.0,256.0,146.0,76.075,62.0
DDD,2013J,575337,-51.0,118.0,F,Scotland,HE Qualification,60-70%,0-35,0,120,N,Withdrawn,236.0,27.0,76.0,29.0,,
DDD,2013J,575365,-156.0,-7.0,M,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,57.0,6.0,30.0,11.0,5.2,
DDD,2013J,575376,-164.0,,F,Ireland,HE Qualification,90-100%,0-35,0,60,N,Pass,1405.0,96.0,240.0,103.0,90.55,84.0
DDD,2013J,575385,-176.0,,M,Scotland,HE Qualification,50-60%,0-35,0,120,N,Distinction,566.0,67.0,255.0,92.0,50.925000000000004,87.0
DDD,2013J,575431,-88.0,,F,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,806.0,85.0,245.0,110.0,86.7,69.0
DDD,2013J,575493,-109.0,230.0,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1818.0,146.0,225.0,127.0,72.0,
DDD,2013J,575766,-151.0,,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1221.0,92.0,248.0,126.0,75.05,69.0
DDD,2013J,575773,-156.0,51.0,M,London Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,72.0,5.0,24.0,17.0,,
DDD,2013J,575798,-70.0,,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,1256.0,143.0,234.0,74.0,72.375,80.0
DDD,2013J,575811,-60.0,193.0,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,678.0,59.0,190.0,65.0,44.724999999999994,
DDD,2013J,575855,-186.0,-149.0,M,London Region,HE Qualification,80-90%,0-35,0,180,N,Withdrawn,,,,,,
DDD,2013J,575962,-151.0,,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,183.0,18.0,62.0,50.0,12.325,
DDD,2013J,575999,-156.0,131.0,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,99.0,8.0,24.0,13.0,,
DDD,2013J,576031,-148.0,19.0,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,4.0,1.0,14.0,3.0,,
DDD,2013J,576040,-186.0,-7.0,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,576083,-177.0,,F,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,955.0,133.0,257.0,76.0,74.875,82.0
DDD,2013J,576131,-67.0,102.0,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,183.0,14.0,80.0,25.0,11.625,
DDD,2013J,576231,-186.0,-82.0,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,576233,-143.0,,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1374.0,114.0,246.0,155.0,80.175,69.0
DDD,2013J,576251,-88.0,,M,Ireland,A Level or Equivalent,80-90%,35-55,0,75,N,Distinction,1372.0,145.0,257.0,137.0,93.82499999999999,91.0
DDD,2013J,576314,-164.0,,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,896.0,51.0,234.0,118.0,44.2,40.0
DDD,2013J,576368,-72.0,,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1171.0,82.0,251.0,149.0,47.650000000000006,31.0
DDD,2013J,576383,-37.0,,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,2113.0,173.0,261.0,101.0,88.35,96.0
DDD,2013J,576413,-156.0,,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,4094.0,236.0,261.0,168.0,92.075,93.0
DDD,2013J,576453,-185.0,,M,Scotland,HE Qualification,80-90%,35-55,0,90,N,Distinction,2201.0,148.0,261.0,177.0,84.55000000000001,84.0
DDD,2013J,576492,-106.0,,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,286.0,22.0,41.0,28.0,4.9,
DDD,2013J,576767,-44.0,,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,1331.0,91.0,258.0,110.0,45.75,56.0
DDD,2013J,576847,-142.0,,F,Ireland,Lower Than A Level,,0-35,0,60,N,Distinction,1470.0,122.0,237.0,143.0,82.55000000000001,87.0
DDD,2013J,576879,-174.0,,M,London Region,HE Qualification,0-10%,0-35,0,120,N,Fail,764.0,82.0,241.0,96.0,66.8,44.0
DDD,2013J,576949,-185.0,,F,London Region,HE Qualification,50-60%,0-35,0,90,N,Pass,630.0,82.0,234.0,122.0,87.85000000000001,80.0
DDD,2013J,577035,-148.0,,M,South Region,HE Qualification,90-100%,35-55,0,90,N,Distinction,1285.0,84.0,234.0,147.0,76.975,82.0
DDD,2013J,577126,-156.0,,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,482.0,52.0,234.0,58.0,57.6,42.0
DDD,2013J,577196,-11.0,177.0,F,Scotland,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,1845.0,85.0,163.0,308.0,71.475,
DDD,2013J,577200,-122.0,,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,122.0,24.0,162.0,20.0,3.4,
DDD,2013J,577212,-74.0,,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,116.0,9.0,49.0,24.0,6.0,
DDD,2013J,577279,-177.0,,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,2064.0,176.0,256.0,190.0,79.45,91.0
DDD,2013J,577401,-136.0,185.0,F,South Region,Lower Than A Level,40-50%,0-35,0,120,Y,Withdrawn,85.0,9.0,12.0,14.0,,
DDD,2013J,577414,-79.0,,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Pass,629.0,63.0,254.0,98.0,81.675,69.0
DDD,2013J,577464,-129.0,,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,2405.0,207.0,261.0,121.0,75.35,73.0
DDD,2013J,577558,-181.0,-93.0,M,East Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,,,,,,
DDD,2013J,577570,-134.0,156.0,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,456.0,50.0,152.0,81.0,24.675,
